"var","Coef.BatMyotisSkin.Sqrt","Coef.BatPhyllostomusSkin.Sqrt","Coef.BatPteropusSkin.Sqrt","Coef.Antrozous.pallidus_Skin.Sqrt","Coef.Carollia.perspicillata_Skin.Sqrt","Coef.Cynopterus.brachyotis_Skin.Sqrt","Coef.Desmodus.rotundus_Skin.Sqrt","Coef.Eidolon.helvum_Skin.Sqrt","Coef.Eptesicus.fuscus_Skin.Sqrt","Coef.Leptonycteris.yerbabuenae_Skin.Sqrt","Coef.Molossus.molossus_Skin.Sqrt","Coef.Myotis.lucifugus_Skin.Sqrt","Coef.Myotis.myotis_Skin.Sqrt","Coef.Myotis.vivesi_Skin.Sqrt","Coef.Phyllostomus.discolor_Skin.Sqrt","Coef.Phyllostomus.hastatus_Skin.Sqrt","Coef.Pteropus.hypomelanus_Skin.Sqrt","Coef.Pteropus.poliocephalus_Skin.Sqrt","Coef.Pteropus.pumilus_Skin.Sqrt","Coef.Pteropus.rodricensis_Skin.Sqrt","Coef.Pteropus.vampyrus_Skin.Sqrt","Coef.Rhinolophus.ferrumequinum_Skin.Sqrt","Coef.Rhynchonycteris.naso_Skin.Sqrt","Coef.Rousettus.aegyptiacus_Skin.Sqrt","Coef.Saccopteryx.bilineata_Skin.Sqrt","Coef.Tadarida.brasiliensis_Skin.Sqrt","Coef.BatSkin.Sqrt"
"cg01883716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269365862329571,NA,NA,NA,NA,NA,NA
"cg06245691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0182446853248576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04025518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0265513718623335,NA,NA,NA,NA,NA,NA
"cg04541569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000523262793562812,NA,NA,NA,NA,NA,NA
"cg04567783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22241700302568,NA,NA,NA,NA,NA,NA
"cg12046720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104424780803884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05542085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119605101241788,NA,NA,NA,NA,NA,NA
"cg11236345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.215309109708146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13845517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0774383649070702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11914037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.379922892889508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08918617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987343836186144,NA,NA,NA,NA,NA,NA
"cg14988489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026743632355185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15741130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00682578601971676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10276377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164959828602945,NA,NA,NA,NA,NA,NA
"cg16267458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.372827738554242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17957186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298500524147457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18501647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54736521699939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12376071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0569234521805291,NA,NA,NA,NA,NA,NA
"cg12620743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873257075581721,NA,NA,NA,NA,NA,NA
"cg12959926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.950524806010911,NA,NA,NA,NA,NA,NA
"cg20909027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0094612067121461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25150443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0831333609064366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14890920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00288010775890077,NA,NA,NA,NA,NA,NA
"cg23861489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.287949076802248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17532473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701745048874461,NA,NA,NA,NA,NA,NA
"cg20420324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000496743792968967,NA,NA,NA,NA,NA,NA
"cg00786351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.313852055222056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg22362271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359128522288168,NA,NA,NA,NA,NA,NA
"cg26844246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49304207303026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24082948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.347478090423369,NA,NA,NA,NA,NA,NA
"cg24275772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000433663852744624,NA,NA,NA,NA,NA,NA
"cg24677671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.495783643858646,NA,NA,NA,NA,NA,NA
"cg08284222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.797194988183605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25603344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.498272759621922,NA,NA,NA,NA,NA,NA
"cg25742767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20311237655175,NA,NA,NA,NA,NA,NA
"cg16113298",NA,NA,NA,NA,NA,NA,3.23243645161389,NA,NA,NA,NA,NA,NA,NA,NA,0.345899028342722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25889011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283356781689179,NA,NA,NA,NA,NA,NA
"cg26691477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04566110097328,NA,NA,NA,NA,NA,NA
"cg26419744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239646232477252,NA,NA,NA,NA,NA,NA
"cg27496468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1884545662383,NA,NA,NA,NA,NA,NA
"cg17172158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0665939775613049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04038594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.430131062665452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05087350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00418900021901433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05977669",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218627554709749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05613158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26124933490893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09710440",NA,NA,NA,NA,NA,NA,NA,1.23173845046988,NA,NA,NA,NA,NA,NA,0.120929591593816,NA,NA,NA,NA,1.36220723864751,NA,NA,NA,NA,NA,NA,NA
"cg07588003",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.385968127509023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15809618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658846227139784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08156470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742449562159366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00384342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.213202965146042,NA,NA,NA,NA,NA,NA,NA
"cg08215831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674144833741534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27389123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0857720270410281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27425459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0578401998259764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10070260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131351873186588,NA,NA,NA,NA,NA,NA,NA
"cg00470976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.133669800872689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15368026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966559338832542,NA,NA,NA,NA,NA,NA,NA
"cg15741341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.063968625856551,NA,NA,NA,NA,NA,NA,NA
"cg02288751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0920207373503282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17061244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.115869358245,NA,NA,NA,NA,NA,NA,NA
"cg26081767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0309420687777237,NA,NA,NA,NA,NA,NA,NA
"cg27049873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.520178446324736,NA,NA,NA,NA,NA,NA,NA
"cg04836428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228827216785777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16102371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.204801352057328,NA,-0.508811097347676,NA,NA,NA,NA,NA,NA,NA,NA
"cg05520357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.136092069679006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16725383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280176271887019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26567841",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00275986337037725,NA,NA,NA,NA,NA,NA,NA,NA,-0.392992868727039,NA,NA,NA,NA,NA,NA,NA,NA
"cg16434122",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0311297809914278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02699578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.430376724004991,NA,NA,NA,NA,NA,NA,NA,NA
"cg03673687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453834424058239,NA,NA,NA,NA,NA,NA,NA,NA
"cg06520369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.749016657274256,NA,NA,NA,NA,NA,NA,NA,NA
"cg06897048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437490280340364,NA,NA,NA,NA,NA,NA,NA,NA
"cg14947716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.226015395555321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09579869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.192333385180355,NA,NA,NA,NA,NA,NA,NA,NA
"cg10190711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16311367230638,NA,NA,NA,NA,NA,NA,NA,NA
"cg12393036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00657675608798594,NA,NA,NA,NA,NA,NA,NA,NA
"cg22376688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03847194791222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15871542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0917522558127332,NA,NA,NA,NA,NA,NA,NA,NA
"cg18632404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441430656892393,NA,NA,NA,NA,NA,NA,NA,NA
"cg22838106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2535822410792,NA,NA,NA,NA,NA,NA,NA,NA
"cg24727366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096064572387612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24868933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631323058118037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26998224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723895317001095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24765252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647647493642183,NA,NA,NA,NA,NA,NA,NA,NA
"cg25852019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0124043898024741,NA,NA,NA,NA,NA,NA,NA,NA
"cg26425462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.106590124909311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27360245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0902996361320802,NA,NA,NA,NA,NA,NA,NA,NA
"cg11692953",NA,NA,NA,NA,NA,NA,NA,NA,0.0684857632771435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26438184",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.275606507983887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26657133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.986347057905901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05551621",NA,NA,NA,NA,NA,NA,NA,0.58426166675186,NA,NA,NA,NA,NA,NA,0.12201891355595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07161315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23129643938879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07188186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858490179750812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01059261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111412652687521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02040823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00242132562441898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03536971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211161233815435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04446004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119142317202578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14113480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243092271356831,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14650619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.524037749086274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07165689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0820202213239959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03791373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348165152258212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04211240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0496475166734941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13192313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0249545186344544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13406103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492101674704828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24184266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70920108801701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14234063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177566882247867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08480303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255088455233005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15219744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116569099605919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07279255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587796633446898,NA,1.55328233279597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05119060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105175318745128,NA,NA,NA,NA,NA,0.106141212657703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12879445",NA,NA,NA,NA,0.156589826614238,NA,NA,NA,1.61365524927301,NA,NA,NA,NA,NA,NA,NA,0.21626671112318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23437184",NA,NA,NA,NA,NA,NA,NA,NA,0.405887180998576,NA,NA,NA,NA,NA,NA,NA,0.412487875954054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17318899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000540844677047125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06804258",NA,NA,NA,NA,0.0146908840710975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112950920045874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18141557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00960414121336292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05821475",NA,NA,NA,0.0145736713144239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146481518041407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00438946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2646453384845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00908601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0114727629905984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01272334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00735734391679183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02097817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822207848650021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27193252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128663910081153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04245317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380807969153913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04675539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042312161052919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09313308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.899293179651222,NA,-0.14589686346422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06343950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794643133443935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06362153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.513488912630356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08454381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00180990334327509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06053991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.307075334356593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12950485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.379810612800864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17037818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124848721924174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11327514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.286089872608482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17873303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00164194305613831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14387043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701150449538667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14322760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.533449859858479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14998177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000809561513995465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16192475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00840998715006566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18140959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0744594649193234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18397932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185334899083731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19731158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267135857901512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19469687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203356396982721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19766374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354013009667683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg22472903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.310414246201718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
